i,player_name,player_id,avg_rank
122,Serena Williams,200033,3.00002
40,Steffi Graf,200414,3.00039
0,Martina Navratilova,200293,3.16328
111,Venus Williams,200748,3.29191
170,Caroline Wozniacki,201496,4.08202
76,Monica Seles,200652,8.01152
94,Lindsay Davenport,200128,8.5121
66,Arantxa Sanchez Vicario,200017,9.10512
54,Gabriela Sabatini,200572,10.16154
180,Petra Kvitova,201520,10.27759
73,Conchita Martinez,200049,10.37765
144,Maria Sharapova,201345,13.28724
60,Jana Novotna,200539,14.82771
15,Helena Sukova,200377,15.22044
188,Simona Halep,201594,15.68595
1,Chris Evert,200259,17.68977
4,Pam Shriver,200360,18.04575
11,Zina Garrison,200404,18.07603
25,Manuela Maleeva Fragniere,200401,18.54997
103,Martina Hingis,200001,20.40427
132,Kim Clijsters,200079,21.71849
128,Justine Henin,200003,21.85391
164,Agnieszka Radwanska,201474,22.60244
110,Amelie Mauresmo,200065,22.64399
141,Svetlana Kuznetsova,201320,22.79125
118,Elena Dementieva,200108,24.13929
145,Jelena Jankovic,201347,24.57409
88,Jennifer Capriati,200077,26.714
168,Angelique Kerber,201493,29.05514
161,Victoria Azarenka,201458,29.88691
83,Mary Pierce,200096,30.49933
192,Karolina Pliskova,201662,31.07473
57,Mary Joe Fernandez,200597,32.7706
224,Aryna Sabalenka,214544,33.99494
21,Claudia Kohde Kilsch,200354,37.57512
8,Hana Mandlikova,200348,38.0599
155,Ana Ivanovic,201421,38.80484
53,Nathalie Tauziat,200097,39.13013
142,Vera Zvonareva,201329,40.21139
123,Nadia Petrova,200069,41.24704
197,Garbine Muguruza,202469,41.4703
203,Elina Svitolina,202494,41.52089
204,Ashleigh Barty,202458,41.53637
81,Anke Huber,200081,42.85848
69,Amanda Coetzer,200064,43.09227
215,Naomi Osaka,211768,46.15819
138,Na Li,201419,46.68082
140,Marion Bartoli,201294,47.51879
228,Iga Swiatek,216347,48.67837
109,Patty Schnyder,200067,50.44697
64,Natalia Zvereva,200116,50.83462
52,Katerina Maleeva,200455,51.23892
139,Samantha Stosur,201325,53.52173
202,Ons Jabeur,202460,54.91863
115,Anastasia Myskina,200772,55.4329
207,Belinda Bencic,202505,55.8457
79,Magdalena Maleeva,200086,57.11859
143,Dinara Safina,201336,57.55918
191,Madison Keys,201619,59.56079
22,Barbara Potter,200375,59.96366
208,Maria Sakkari,206289,62.23332
136,Daniela Hantuchova,201290,63.8084
169,Dominika Cibulkova,201495,63.83588
97,Iva Majoli,200723,65.5395
196,Jessica Pegula,202468,67.49028
13,Kathy Rinaldi Stunkel,200419,67.64124
77,Kimiko Date Krumm,200617,67.73812
116,Francesca Schiavone,201212,67.91472
190,Caroline Garcia,201614,71.71193
121,Flavia Pennetta,201355,71.78949
90,Chanda Rubin,200039,73.51761
80,Sandrine Testud,200016,73.96636
45,Lori Mcneil,200428,74.45933
231,Cori Gauff,221103,74.55884
210,Barbora Krejcikova,206252,74.73171
220,Sofia Kenin,213550,75.22505
6,Wendy Turnbull,200209,75.28859
194,Kiki Bertens,202428,75.44809
42,Catarina Lindqvist Ryan,200453,80.41981
193,Johanna Konta,202427,80.89548
226,Bianca Andreescu,215370,81.00982
186,Sloane Stephens,201585,81.81211
175,Sara Errani,201506,82.13613
124,Jelena Dokic,200120,83.08154
221,Daria Kasatkina,214082,84.16134
17,Bonnie Gadusek,200373,85.05732
12,Kathy Jordan,200389,85.08701
219,Paula Badosa,211651,89.20244
212,Jelena Ostapenko,211533,89.86476
181,Carla Suarez Navarro,201521,91.25398
227,Elena Rybakina,214981,91.75589
35,Gretchen Magers,200503,92.12641
5,Sylvia Hanika,200366,94.02274
154,Anna Chakvetadze,201403,94.23189
9,Andrea Temesvari,200442,94.78613
113,Anna Kournikova,200113,95.82776
205,Anett Kontaveit,204426,97.49805
89,Irina Spirlea,200051,97.6011
70,Brenda Schultz Mccarthy,200554,98.04982
129,Roberta Vinci,201311,101.24013
153,Nicole Vaidisova,201400,102.59643
49,Stephanie Rehe,200664,102.71857
172,Anastasia Pavlyuchenkova,201499,104.62899
