i,player_name,player_id,avg_rank
46,Rafael Nadal,104745,2.49178
41,Roger Federer,103819,2.50016
26,Pete Sampras,101948,2.50264
48,Novak Djokovic,104925,2.50542
15,Ivan Lendl,100656,5.50004
10,Jimmy Connors,100284,5.75032
13,John McEnroe,100581,7.49311
20,Andre Agassi,101736,7.62587
12,Bjorn Borg,100437,8.81438
17,Stefan Edberg,101222,11.28613
38,Lleyton Hewitt,103720,11.46981
49,Andy Murray,104918,11.64164
33,Gustavo Kuerten,102856,13.94643
23,Jim Courier,101793,15.07635
44,Andy Roddick,104053,17.11831
59,Carlos Alcaraz,207989,17.45998
18,Boris Becker,101414,19.4198
37,Marat Safin,103498,19.4656
4,John Newcombe,100087,19.95213
5,Ilie Nastase,100119,19.96899
16,Mats Wilander,101062,20.10679
7,Manuel Orantes,100174,20.82734
6,Stan Smith,100126,20.96479
55,Daniil Medvedev,106421,21.55967
31,Marcelo Rios,102701,22.50015
30,Yevgeny Kafelnikov,102338,27.10502
19,Thomas Muster,101404,27.1217
3,Tom Okker,100084,28.18902
25,Michael Chang,102021,28.77787
22,Goran Ivanisevic,101964,32.21128
9,Guillermo Vilas,100282,33.24975
34,Tommy Haas,103163,33.41346
35,Carlos Moya,102845,33.79718
28,Patrick Rafter,102158,33.80279
2,Arthur Ashe,100074,38.66505
21,Petr Korda,101434,38.93439
40,Juan Carlos Ferrero,103507,39.96131
42,David Nalbandian,103900,40.15273
50,Marin Cilic,105227,40.15691
36,Ivan Ljubicic,103344,40.16406
53,Grigor Dimitrov,105777,40.16749
43,Nikolay Davydenko,103786,40.26305
0,Ken Rosewall,100016,40.83274
24,Michael Stich,101529,44.08746
29,Alex Corretja,102374,44.13196
51,Juan Martin del Potro,105223,45.20369
54,Dominic Thiem,106233,45.21295
58,Casper Ruud,134770,46.5206
27,Sergi Bruguera,101843,46.99987
1,Rod Laver,100029,48.30751
32,Magnus Norman,102796,49.69315
45,David Ferrer,103970,49.99431
56,Alexander Zverev,100644,52.3422
57,Stefanos Tsitsipas,126774,54.51029
47,Stan Wawrinka,104527,54.72205
8,Brian Gottfried,100261,54.74266
11,Vitas Gerulaitis,100342,55.5207
52,Milos Raonic,105683,56.52071
14,Yannick Noah,100676,58.11893
39,Guillermo Coria,103909,58.45753
