i,player_name,player_id,avg_rank
111,Nicolas Massu,103454,165.29535
71,Carlos Costa,101475,165.54904
122,Jurgen Melzer,103781,166.52151
123,Mikhail Youzhny,104022,166.91814
133,Joachim Johansson,104026,167.15579
68,Magnus Gustafsson,101320,167.55482
107,Mariano Puerta,103264,170.2729
135,Nicolas Almagro,104597,171.54858
137,Juan Monaco,104338,172.929
152,Ernests Gulbis,105208,173.74716
109,Paradorn Srichaphan,103387,174.05372
80,Magnus Larsson,101723,175.29173
81,Marc Rosset,101820,177.12386
