i,player_name,player_id,avg_rank
121,Roger Federer,103819,2.00129
139,Rafael Nadal,104745,2.37617
146,Novak Djokovic,104925,2.70201
66,Andre Agassi,101736,4.72164
40,Ivan Lendl,100656,5.74882
19,Jimmy Connors,100284,5.97806
77,Pete Sampras,101948,6.83344
33,John McEnroe,100581,7.15937
57,Stefan Edberg,101222,8.29591
61,Boris Becker,101414,9.2404
147,Andy Murray,104918,11.8879
25,Bjorn Borg,100437,12.82233
130,Andy Roddick,104053,13.14465
44,Mats Wilander,101062,14.47323
93,Yevgeny Kafelnikov,102338,14.89234
18,Guillermo Vilas,100282,15.09229
118,Lleyton Hewitt,103720,17.89029
73,Jim Courier,101793,18.64259
76,Michael Chang,102021,18.70265
72,Goran Ivanisevic,101964,19.9149
163,Daniil Medvedev,106421,21.81807
165,Alexander Zverev,100644,23.13773
132,David Ferrer,103970,24.34827
128,Nikolay Davydenko,103786,24.66081
169,Stefanos Tsitsipas,126774,25.7954
116,Marat Safin,103498,26.63675
100,Gustavo Kuerten,102856,26.86226
143,Tomas Berdych,104607,29.49646
23,Vitas Gerulaitis,100342,29.93883
64,Thomas Muster,101404,31.53726
74,Michael Stich,101529,31.95228
120,Juan Carlos Ferrero,103507,32.213
140,Stan Wawrinka,104527,32.55499
105,Carlos Moya,102845,32.731
162,Dominic Thiem,106233,32.88899
37,Yannick Noah,100676,33.91625
151,Juan Martin del Potro,105223,33.97805
178,Carlos Alcaraz,207989,38.83276
87,Patrick Rafter,102158,39.88471
97,Tim Henman,102450,40.66779
126,David Nalbandian,103900,42.83994
155,Kei Nishikori,105453,43.29033
119,Guillermo Coria,103909,43.49594
42,Andres Gomez,100653,44.77653
79,Sergi Bruguera,101843,44.91332
167,Andrey Rublev,126094,46.00718
31,Gene Mayer,100428,46.08775
4,John Newcombe,100087,46.67009
69,Petr Korda,101434,50.73241
96,Marcelo Rios,102701,50.80526
7,Ilie Nastase,100119,50.89163
138,Jo-Wilfried Tsonga,104542,52.55502
176,Casper Ruud,134770,52.84854
10,Manuel Orantes,100174,54.28829
36,Jose Luis Clerc,100555,54.94393
150,Marin Cilic,105227,55.20596
3,Tom Okker,100084,59.75899
